Date,High,Low,Open,Close,Volume,Adj Close
2020-02-11,109.9540023803711,109.74199676513672,109.75800323486328,109.76599884033203,0.0,109.76599884033203
2020-02-12,110.12100219726562,109.79000091552734,109.83699798583984,109.84300231933594,0.0,109.84300231933594
2020-02-13,109.97699737548828,109.62799835205078,109.85700225830078,109.84600067138672,0.0,109.84600067138672
2020-02-14,109.90799713134766,109.70500183105469,109.78600311279297,109.75800323486328,0.0,109.75800323486328
2020-02-17,109.9540023803711,109.72100067138672,109.7770004272461,109.79100036621094,0.0,109.79100036621094
2020-02-18,109.94000244140625,109.65599822998047,109.8290023803711,109.83000183105469,0.0,109.83000183105469
2020-02-19,111.302001953125,109.86599731445312,109.9280014038086,109.91899871826172,0.0,109.91899871826172
2020-02-20,112.18599700927734,111.11299896240234,111.2020034790039,111.20999908447266,0.0,111.20999908447266
2020-02-21,112.16799926757812,111.51699829101562,111.96700286865234,111.9540023803711,0.0,111.9540023803711
2020-02-24,111.65699768066406,110.51000213623047,111.55500030517578,111.55699920654297,0.0,111.55699920654297
2020-02-25,111.03500366210938,110.03900146484375,110.86699676513672,110.85700225830078,0.0,110.85700225830078
2020-02-26,110.68900299072266,110.14800262451172,110.27899932861328,110.28600311279297,0.0,110.28600311279297
2020-02-27,110.38800048828125,109.70700073242188,110.35800170898438,110.36299896240234,0.0,110.36299896240234
2020-02-28,109.65799713134766,107.77799987792969,109.65799713134766,109.66000366210938,0.0,109.66000366210938
2020-03-02,108.55799865722656,107.41500091552734,107.75199890136719,107.6969985961914,0.0,107.6969985961914
2020-03-03,108.4469985961914,107.22100067138672,108.4469985961914,108.48699951171875,0.0,108.48699951171875
2020-03-04,107.6709976196289,107.0479965209961,107.06900024414062,107.03700256347656,0.0,107.03700256347656
2020-03-05,107.65299987792969,106.50800323486328,107.65299987792969,107.677001953125,0.0,107.677001953125
2020-03-06,106.33599853515625,104.99600219726562,106.26100158691406,106.24800109863281,0.0,106.24800109863281
2020-03-09,104.25700378417969,101.28299713134766,103.9729995727539,103.93800354003906,0.0,103.93800354003906
2020-03-10,105.18900299072266,102.73899841308594,103.10800170898438,103.11199951171875,0.0,103.11199951171875
2020-03-11,105.28099822998047,104.11900329589844,105.07099914550781,105.0260009765625,0.0,105.0260009765625
2020-03-12,105.71600341796875,103.13800048828125,104.63999938964844,104.55000305175781,0.0,104.55000305175781
2020-03-13,107.47100067138672,104.69100189208984,104.70899963378906,104.61000061035156,0.0,104.61000061035156
2020-03-16,107.52899932861328,105.14700317382812,106.5790023803711,106.68800354003906,0.0,106.68800354003906
2020-03-17,107.56099700927734,106.0790023803711,106.25900268554688,106.17500305175781,0.0,106.17500305175781
2020-03-18,108.48799896240234,106.75900268554688,107.34200286865234,107.37699890136719,0.0,107.37699890136719
2020-03-19,110.13899993896484,108.1969985961914,108.41300201416016,108.36000061035156,0.0,108.36000061035156
2020-03-20,111.33699798583984,109.3759994506836,111.30000305175781,111.29100036621094,0.0,111.29100036621094
2020-03-23,111.3489990234375,109.68099975585938,110.40399932861328,110.46199798583984,0.0,110.46199798583984
2020-03-24,111.48699951171875,110.11399841308594,110.86399841308594,110.8270034790039,0.0,110.8270034790039
2020-03-25,111.66799926757812,110.75199890136719,111.11499786376953,111.12000274658203,0.0,111.12000274658203
2020-03-26,110.93399810791016,109.36100006103516,110.85800170898438,110.8759994506836,0.0,110.8759994506836
2020-03-27,109.36399841308594,107.88400268554688,109.13600158691406,109.10900115966797,0.0,109.10900115966797
2020-03-29,108.28700256347656,107.15299987792969,107.43900299072266,107.41300201416016,0.0,107.41300201416016
2020-03-30,108.71199798583984,107.46499633789062,108.05599975585938,108.03500366210938,0.0,108.03500366210938
2020-03-31,107.89700317382812,107.02899932861328,107.45700073242188,107.50800323486328,0.0,107.50800323486328
2020-04-01,107.97799682617188,107.03399658203125,107.28600311279297,107.25700378417969,0.0,107.25700378417969
2020-04-02,108.6719970703125,107.81300354003906,108.0469970703125,108.0009994506836,0.0,108.0009994506836
2020-04-05,109.35299682617188,108.67900085449219,108.67900085449219,108.69300079345703,0.0,108.69300079345703
2020-04-06,109.12699890136719,108.6760025024414,109.08599853515625,109.11499786376953,0.0,109.11499786376953
2020-04-07,109.0739974975586,108.51300048828125,108.66500091552734,108.6510009765625,0.0,108.6510009765625
2020-04-08,109.05799865722656,108.36000061035156,108.89900207519531,108.9219970703125,0.0,108.9219970703125
2020-04-09,108.56400299072266,108.3290023803711,108.5510025024414,108.56099700927734,0.0,108.56099700927734
2020-04-12,108.37100219726562,107.56300354003906,108.3499984741211,108.33599853515625,0.0,108.33599853515625
2020-04-13,107.7490005493164,107.072998046875,107.63200378417969,107.62300109863281,0.0,107.62300109863281
2020-04-14,107.83699798583984,106.93000030517578,107.10399627685547,107.10399627685547,0.0,107.10399627685547
2020-04-15,108.0770034790039,107.18599700927734,107.61599731445312,107.60900115966797,0.0,107.60900115966797
2020-04-16,107.94300079345703,107.30599975585938,107.93399810791016,107.94499969482422,0.0,107.94499969482422
2020-04-19,107.94599914550781,107.60199737548828,107.68900299072266,107.66999816894531,0.0,107.66999816894531
2020-04-20,107.81199645996094,107.2959976196289,107.6709976196289,107.66899871826172,0.0,107.66899871826172
2020-04-21,107.93099975585938,107.5260009765625,107.75,107.72100067138672,0.0,107.72100067138672
2020-04-22,107.97000122070312,107.3499984741211,107.81199645996094,107.81300354003906,0.0,107.81300354003906
2020-04-23,107.75,107.41300201416016,107.64900207519531,107.66699981689453,0.0,107.66699981689453
2020-04-26,107.61599731445312,107.0,107.50399780273438,107.49500274658203,0.0,107.49500274658203
2020-04-27,107.33399963378906,106.56199645996094,107.28600311279297,107.28299713134766,0.0,107.28299713134766
2020-04-28,106.75800323486328,106.36399841308594,106.75199890136719,106.74099731445312,0.0,106.74099731445312
2020-04-29,107.10800170898438,106.41600036621094,106.60099792480469,106.61000061035156,0.0,106.61000061035156
2020-04-30,107.39900207519531,106.61000061035156,107.30500030517578,107.28500366210938,0.0,107.28500366210938
2020-05-03,107.05500030517578,106.6719970703125,106.7509994506836,106.73799896240234,0.0,106.73799896240234
2020-05-04,106.88899993896484,106.48400115966797,106.68299865722656,106.6969985961914,0.0,106.6969985961914
2020-05-05,106.43099975585938,106.02400207519531,106.43099975585938,106.4520034790039,0.0,106.4520034790039
2020-05-06,106.64600372314453,106.13899993896484,106.20999908447266,106.19100189208984,0.0,106.19100189208984
2020-05-07,106.72000122070312,106.23300170898438,106.38999938964844,106.35900115966797,0.0,106.35900115966797
2020-05-10,107.72799682617188,106.7750015258789,106.90499877929688,106.91899871826172,0.0,106.91899871826172
2020-05-11,107.6729965209961,107.21600341796875,107.58799743652344,107.56600189208984,0.0,107.56600189208984
2020-05-12,107.2509994506836,106.76200103759766,107.16300201416016,107.13800048828125,0.0,107.13800048828125
2020-05-13,107.16400146484375,106.78500366210938,106.91400146484375,106.93299865722656,0.0,106.93299865722656
2020-05-14,107.43199920654297,106.8759994506836,107.36100006103516,107.36499786376953,0.0,107.36499786376953
2020-05-17,107.49500274658203,107.06700134277344,107.22899627685547,107.20800018310547,0.0,107.20800018310547
2020-05-18,108.0739974975586,107.30500030517578,107.37699890136719,107.38099670410156,0.0,107.38099670410156
2020-05-19,107.9749984741211,107.34600067138672,107.81900024414062,107.80999755859375,0.0,107.80999755859375
2020-05-20,107.84700012207031,107.57499694824219,107.5989990234375,107.59100341796875,0.0,107.59100341796875
2020-05-21,107.76000213623047,107.33399963378906,107.63400268554688,107.63099670410156,0.0,107.63099670410156
2020-05-24,107.77200317382812,107.62999725341797,107.73999786376953,107.73500061035156,0.0,107.73500061035156
2020-05-25,107.91600036621094,107.40299987792969,107.69000244140625,107.68699645996094,0.0,107.68699645996094
2020-05-26,107.93199920654297,107.37200164794922,107.48899841308594,107.49099731445312,0.0,107.49099731445312
2020-05-27,107.89600372314453,107.5790023803711,107.8030014038086,107.7979965209961,0.0,107.7979965209961
2020-05-28,107.81199645996094,107.08999633789062,107.6259994506836,107.64299774169922,0.0,107.64299774169922
2020-05-31,107.8499984741211,107.39399719238281,107.71399688720703,107.70800018310547,0.0,107.70800018310547
2020-06-01,108.65799713134766,107.51699829101562,107.5459976196289,107.5479965209961,0.0,107.5479965209961
2020-06-02,108.9739990234375,108.4209976196289,108.81800079345703,108.80899810791016,0.0,108.80899810791016
2020-06-03,109.15299987792969,108.61900329589844,108.98100280761719,108.9990005493164,0.0,108.9990005493164
2020-06-04,109.84600067138672,109.0479965209961,109.12000274658203,109.1500015258789,0.0,109.1500015258789
2020-06-07,109.5999984741211,108.41300201416016,109.58999633789062,109.63400268554688,0.0,109.63400268554688
2020-06-08,108.36900329589844,107.64600372314453,108.36900329589844,108.40899658203125,0.0,108.40899658203125
2020-06-09,107.86699676513672,107.177001953125,107.81700134277344,107.7969970703125,0.0,107.7969970703125
2020-06-10,107.22699737548828,106.5979995727539,107.01499938964844,106.98100280761719,0.0,106.98100280761719
2020-06-11,107.5510025024414,106.60099792480469,106.8219985961914,106.8030014038086,0.0,106.8030014038086
2020-06-14,107.47699737548828,107.0,107.30699920654297,107.31099700927734,0.0,107.31099700927734
2020-06-15,107.62000274658203,107.23999786376953,107.46499633789062,107.46399688720703,0.0,107.46399688720703
2020-06-16,107.43699645996094,107.16300201416016,107.37999725341797,107.41000366210938,0.0,107.41000366210938
2020-06-17,107.12300109863281,106.66600036621094,106.86299896240234,106.89399719238281,0.0,106.89399719238281
2020-06-18,107.04000091552734,106.77200317382812,106.99199676513672,107.00599670410156,0.0,107.00599670410156
2020-06-21,106.99800109863281,106.78299713134766,106.81800079345703,106.83100128173828,0.0,106.83100128173828
2020-06-22,107.21700286865234,106.08200073242188,106.88600158691406,106.90299987792969,0.0,106.90299987792969
2020-06-23,106.97599792480469,106.38400268554688,106.41300201416016,106.43199920654297,0.0,106.43199920654297
2020-06-24,107.44499969482422,107.02999877929688,107.03199768066406,107.04399871826172,0.0,107.04399871826172
2020-06-25,107.3489990234375,106.7979965209961,107.15299987792969,107.15499877929688,0.0,107.15499877929688
2020-06-28,107.87999725341797,107.0510025024414,107.22200012207031,107.21800231933594,0.0,107.21800231933594
2020-06-29,107.9219970703125,107.52999877929688,107.60099792480469,107.58999633789062,0.0,107.58999633789062
2020-06-30,108.15799713134766,107.36799621582031,107.98500061035156,107.98899841308594,0.0,107.98899841308594
2020-07-01,107.71700286865234,107.34700012207031,107.35800170898438,107.36599731445312,0.0,107.36599731445312
2020-07-02,107.56600189208984,107.43900299072266,107.50900268554688,107.49700164794922,0.0,107.49700164794922
2020-07-05,107.7699966430664,107.43399810791016,107.5790023803711,107.5790023803711,0.0,107.5790023803711
2020-07-06,107.78800201416016,107.2300033569336,107.35299682617188,107.35900115966797,0.0,107.35900115966797
2020-07-07,107.70500183105469,107.38700103759766,107.5739974975586,107.5780029296875,0.0,107.5780029296875
2020-07-08,107.39199829101562,107.10299682617188,107.26499938964844,107.28299713134766,0.0,107.28299713134766
2020-07-09,107.26200103759766,106.66500091552734,107.23300170898438,107.23600006103516,0.0,107.23600006103516
2020-07-12,107.31099700927734,106.78800201416016,106.91200256347656,106.91000366210938,0.0,106.91000366210938
2020-07-13,107.41200256347656,107.12000274658203,107.29000091552734,107.2760009765625,0.0,107.2760009765625
2020-07-14,107.30500030517578,106.66300201416016,107.24500274658203,107.24500274658203,0.0,107.24500274658203
2020-07-15,107.1969985961914,106.83799743652344,106.88400268554688,106.91699981689453,0.0,106.91699981689453
2020-07-16,107.35299682617188,107.05999755859375,107.28800201416016,107.27799987792969,0.0,107.27799987792969
2020-07-19,107.5,107.03700256347656,107.0770034790039,107.08999633789062,0.0,107.08999633789062
2020-07-20,107.36399841308594,106.80500030517578,107.1709976196289,107.19599914550781,0.0,107.19599914550781
2020-07-21,107.2020034790039,106.71800231933594,106.81400299072266,106.83200073242188,0.0,106.83200073242188
2020-07-22,107.21600341796875,106.83300018310547,107.16600036621094,107.17500305175781,0.0,107.17500305175781
2020-07-23,106.83599853515625,105.75900268554688,106.83599853515625,106.83799743652344,0.0,106.83799743652344
2020-07-26,106.0469970703125,105.12100219726562,105.95600128173828,105.99299621582031,0.0,105.99299621582031
2020-07-27,105.67900085449219,104.95800018310547,105.29100036621094,105.26100158691406,0.0,105.26100158691406
2020-07-28,105.22799682617188,104.80000305175781,105.11000061035156,105.10700225830078,0.0,105.10700225830078
2020-07-29,105.28800201416016,104.91200256347656,105.01599884033203,105.03199768066406,0.0,105.03199768066406
2020-07-30,105.7959976196289,104.1989974975586,104.66699981689453,104.68299865722656,0.0,104.68299865722656
2020-08-02,106.42900085449219,105.5790023803711,105.84500122070312,105.86599731445312,0.0,105.86599731445312
2020-08-03,106.19200134277344,105.72699737548828,106.0469970703125,106.02999877929688,0.0,106.02999877929688
2020-08-04,105.86399841308594,105.3280029296875,105.59700012207031,105.61399841308594,0.0,105.61399841308594
2020-08-05,105.69100189208984,105.302001953125,105.55000305175781,105.5530014038086,0.0,105.5530014038086
2020-08-06,106.04199981689453,105.4800033569336,105.56099700927734,105.58100128173828,0.0,105.58100128173828
2020-08-09,106.19400024414062,105.70999908447266,105.85199737548828,105.8499984741211,0.0,105.8499984741211
2020-08-10,106.57099914550781,105.94400024414062,105.99800109863281,105.99199676513672,0.0,105.99199676513672
2020-08-11,106.99800109863281,106.45800018310547,106.45800018310547,106.52100372314453,0.0,106.52100372314453
2020-08-12,106.99099731445312,106.56999969482422,106.81199645996094,106.8219985961914,0.0,106.8219985961914
2020-08-13,107.0270004272461,106.44599914550781,106.96499633789062,106.98600006103516,0.0,106.98600006103516
2020-08-16,106.63800048828125,105.9530029296875,106.56900024414062,106.55400085449219,0.0,106.55400085449219
2020-08-17,105.98600006103516,105.29399871826172,105.98600006103516,105.99500274658203,0.0,105.99500274658203
2020-08-18,105.75900268554688,105.11399841308594,105.22200012207031,105.2239990234375,0.0,105.2239990234375
2020-08-19,106.197998046875,105.77200317382812,106.08999633789062,106.0790023803711,0.0,106.0790023803711
2020-08-20,106.06900024414062,105.4530029296875,105.66899871826172,105.66500091552734,0.0,105.66500091552734
2020-08-23,105.93900299072266,105.69000244140625,105.90299987792969,105.87699890136719,0.0,105.87699890136719
2020-08-24,106.56400299072266,105.88099670410156,105.99199676513672,105.99299621582031,0.0,105.99299621582031
2020-08-25,106.5510025024414,106.06300354003906,106.4219970703125,106.40499877929688,0.0,106.40499877929688
2020-08-26,106.552001953125,105.62300109863281,105.87100219726562,105.85600280761719,0.0,105.85600280761719
2020-08-27,106.93800354003906,105.2030029296875,106.65899658203125,106.63700103759766,0.0,106.63700103759766
2020-08-30,106.08100128173828,105.30699920654297,105.52400207519531,105.53500366210938,0.0,105.53500366210938
2020-08-31,106.13600158691406,105.5989990234375,105.98999786376953,106.00399780273438,0.0,106.00399780273438
2020-09-01,106.2969970703125,105.86399841308594,105.86399841308594,105.89600372314453,0.0,105.89600372314453
2020-09-02,106.53600311279297,106.04299926757812,106.20099639892578,106.20800018310547,0.0,106.20800018310547
2020-09-03,106.49500274658203,106.09100341796875,106.09100341796875,106.08599853515625,0.0,106.08599853515625
2020-09-06,106.37100219726562,106.13500213623047,106.29199981689453,106.31099700927734,0.0,106.31099700927734
2020-09-07,106.37799835205078,105.9000015258789,106.29399871826172,106.30500030517578,0.0,106.30500030517578
2020-09-08,106.25599670410156,105.81300354003906,105.95999908447266,105.96800231933594,0.0,105.96800231933594
2020-09-09,106.28299713134766,105.98799896240234,106.23799896240234,106.23100280761719,0.0,106.23100280761719
2020-09-10,106.24400329589844,106.08000183105469,106.1449966430664,106.14299774169922,0.0,106.14299774169922
2020-09-13,106.16300201416016,105.552001953125,106.12699890136719,106.1449966430664,0.0,106.1449966430664
2020-09-14,105.81500244140625,105.30000305175781,105.74400329589844,105.71499633789062,0.0,105.71499633789062
2020-09-15,105.39600372314453,104.80799865722656,105.38099670410156,105.38099670410156,0.0,105.38099670410156
2020-09-16,105.16400146484375,104.52400207519531,105.04900360107422,105.06199645996094,0.0,105.06199645996094
2020-09-17,104.85900115966797,104.27300262451172,104.68900299072266,104.697998046875,0.0,104.697998046875
2020-09-20,104.76200103759766,104.00800323486328,104.53399658203125,104.53700256347656,0.0,104.53700256347656
2020-09-21,105.06600189208984,104.41100311279297,104.71900177001953,104.69000244140625,0.0,104.69000244140625
2020-09-22,105.37300109863281,104.91000366210938,105.06900024414062,105.03399658203125,0.0,105.03399658203125
2020-09-23,105.5199966430664,105.21499633789062,105.32499694824219,105.30400085449219,0.0,105.30400085449219
2020-09-24,105.697998046875,105.24700164794922,105.43599700927734,105.43499755859375,0.0,105.43499755859375
2020-09-27,105.65899658203125,105.26399993896484,105.58399963378906,105.5739974975586,0.0,105.5739974975586
2020-09-28,105.72200012207031,105.3479995727539,105.43900299072266,105.43299865722656,0.0,105.43299865722656
2020-09-29,105.7959976196289,105.40899658203125,105.66400146484375,105.66400146484375,0.0,105.66400146484375
2020-09-30,105.72200012207031,105.41799926757812,105.4489974975586,105.45099639892578,0.0,105.45099639892578
2020-10-01,105.66500091552734,104.96199798583984,105.56400299072266,105.54299926757812,0.0,105.54299926757812
2020-10-04,105.75299835205078,105.41000366210938,105.53500366210938,105.51000213623047,0.0,105.51000213623047
2020-10-05,105.73799896240234,105.51000213623047,105.7249984741211,105.70700073242188,0.0,105.70700073242188
2020-10-06,106.1050033569336,105.62699890136719,105.63800048828125,105.63999938964844,0.0,105.63999938964844
2020-10-07,106.08300018310547,105.9229965209961,105.9729995727539,105.96499633789062,0.0,105.96499633789062
2020-10-08,106.02100372314453,105.60800170898438,106.02100372314453,106.01799774169922,0.0,106.01799774169922
2020-10-11,105.6510009765625,105.24400329589844,105.63800048828125,105.63200378417969,0.0,105.63200378417969
2020-10-12,105.6259994506836,105.28800201416016,105.3479995727539,105.33899688720703,0.0,105.33899688720703
2020-10-13,105.51100158691406,105.03800201416016,105.4739990234375,105.47000122070312,0.0,105.47000122070312
2020-10-14,105.38800048828125,105.11199951171875,105.13899993896484,105.13899993896484,0.0,105.13899993896484
2020-10-15,105.43699645996094,105.19000244140625,105.3550033569336,105.36000061035156,0.0,105.36000061035156
2020-10-18,105.49700164794922,105.30500030517578,105.43800354003906,105.427001953125,0.0,105.427001953125
2020-10-19,105.74500274658203,105.47000122070312,105.47000122070312,105.47000122070312,0.0,105.47000122070312
2020-10-20,105.4749984741211,104.3499984741211,105.4749984741211,105.47699737548828,0.0,105.47699737548828
2020-10-21,104.87999725341797,104.45999908447266,104.6510009765625,104.6760025024414,0.0,104.6760025024414
2020-10-22,104.90699768066406,104.55000305175781,104.90699768066406,104.9209976196289,0.0,104.9209976196289
2020-10-26,105.03900146484375,104.64900207519531,104.70700073242188,104.68299865722656,0.0,104.68299865722656
2020-10-27,104.83000183105469,104.39299774169922,104.80599975585938,104.83200073242188,0.0,104.83200073242188
2020-10-28,104.54199981689453,104.11499786376953,104.54100036621094,104.54499816894531,0.0,104.54499816894531
2020-10-29,104.7020034790039,104.02999877929688,104.31900024414062,104.31500244140625,0.0,104.31500244140625
2020-10-30,104.72100067138672,104.13899993896484,104.55799865722656,104.55400085449219,0.0,104.55400085449219
2020-11-02,104.94300079345703,104.61199951171875,104.61199951171875,104.58000183105469,0.0,104.58000183105469
2020-11-03,104.8010025024414,104.43699645996094,104.7239990234375,104.7249984741211,0.0,104.7249984741211
2020-11-04,105.34100341796875,104.16100311279297,104.50599670410156,104.5459976196289,0.0,104.5459976196289
2020-11-05,104.44999694824219,103.5739974975586,104.43599700927734,104.43800354003906,0.0,104.43800354003906
2020-11-06,103.75800323486328,103.18399810791016,103.59600067138672,103.60299682617188,0.0,103.60299682617188
2020-11-09,105.63600158691406,103.23999786376953,103.23999786376953,103.25299835205078,0.0,103.25299835205078
2020-11-10,105.47799682617188,104.8219985961914,105.16200256347656,105.13700103759766,0.0,105.13700103759766
2020-11-11,105.66000366210938,105.01200103759766,105.26300048828125,105.26000213623047,0.0,105.26000213623047
2020-11-12,105.47100067138672,105.10299682617188,105.42400360107422,105.41500091552734,0.0,105.41500091552734
2020-11-13,105.1449966430664,104.61100006103516,105.08499908447266,105.08999633789062,0.0,105.08999633789062
2020-11-16,105.09500122070312,104.36499786376953,104.66600036621094,104.6760025024414,0.0,104.6760025024414
2020-11-17,104.56400299072266,104.0739974975586,104.49500274658203,104.54100036621094,0.0,104.54100036621094
2020-11-18,104.15299987792969,103.66400146484375,104.15299987792969,104.18099975585938,0.0,104.18099975585938
2020-11-19,104.2040023803711,103.71900177001953,103.90399932861328,103.89399719238281,0.0,103.89399719238281
2020-11-20,103.90499877929688,103.70600128173828,103.79299926757812,103.82499694824219,0.0,103.82499694824219
2020-11-23,104.6240005493164,103.68699645996094,103.8239974975586,103.81700134277344,0.0,103.81700134277344
2020-11-24,104.74500274658203,104.14900207519531,104.55699920654297,104.5250015258789,0.0,104.5250015258789
2020-11-25,104.58499908447266,104.26799774169922,104.50599670410156,104.51300048828125,0.0,104.51300048828125
2020-11-26,104.39199829101562,104.22599792480469,104.37899780273438,104.4000015258789,0.0,104.4000015258789
2020-11-27,104.26699829101562,103.90699768066406,104.26399993896484,104.24199676513672,0.0,104.24199676513672
2020-11-30,104.38400268554688,103.83000183105469,104.10099792480469,104.08200073242188,0.0,104.08200073242188
2020-12-01,104.572998046875,104.18599700927734,104.3010025024414,104.29900360107422,0.0,104.29900360107422
2020-12-02,104.74700164794922,104.2249984741211,104.28900146484375,104.30899810791016,0.0,104.30899810791016
2020-12-03,104.53299713134766,103.67500305175781,104.45600128173828,104.45800018310547,0.0,104.45800018310547
2020-12-04,104.24199676513672,103.73799896240234,103.8239974975586,103.822998046875,0.0,103.822998046875
2020-12-07,104.30999755859375,103.92400360107422,104.20099639892578,104.197998046875,0.0,104.197998046875
2020-12-08,104.19200134277344,103.95999908447266,104.00800323486328,103.99800109863281,0.0,103.99800109863281
2020-12-09,104.3010025024414,104.0530014038086,104.13300323486328,104.13500213623047,0.0,104.13500213623047
2020-12-10,104.5739974975586,104.23200225830078,104.28700256347656,104.27200317382812,0.0,104.27200317382812
2020-12-11,104.16799926757812,103.82599639892578,104.16799926757812,104.18199920654297,0.0,104.18199920654297
2020-12-14,104.08300018310547,103.51399993896484,103.96199798583984,103.93900299072266,0.0,103.93900299072266
2020-12-15,104.14700317382812,103.68099975585938,104.01200103759766,104.01000213623047,0.0,104.01000213623047
2020-12-16,103.70999908447266,103.26200103759766,103.6510009765625,103.63400268554688,0.0,103.63400268554688
2020-12-17,103.54900360107422,102.89399719238281,103.46399688720703,103.4749984741211,0.0,103.4749984741211
2020-12-18,103.58999633789062,103.12899780273438,103.14900207519531,103.13099670410156,0.0,103.13099670410156
2020-12-21,103.88500213623047,103.25700378417969,103.4729995727539,103.45700073242188,0.0,103.45700073242188
2020-12-22,103.72200012207031,103.27899932861328,103.33699798583984,103.33999633789062,0.0,103.33999633789062
2020-12-23,103.63500213623047,103.36299896240234,103.5270004272461,103.53399658203125,0.0,103.53399658203125
2020-12-24,103.75599670410156,103.5,103.5250015258789,103.552001953125,0.0,103.552001953125
2020-12-25,103.65499877929688,103.21399688720703,103.62100219726562,103.65299987792969,0.0,103.65299987792969
2020-12-28,103.89399719238281,103.4000015258789,103.5260009765625,103.53299713134766,0.0,103.53299713134766
2020-12-29,103.79100036621094,103.46600341796875,103.69100189208984,103.68900299072266,0.0,103.68900299072266
2020-12-30,103.56999969482422,102.96299743652344,103.552001953125,103.55899810791016,0.0,103.55899810791016
2020-12-31,103.27899932861328,103.00299835205078,103.13400268554688,103.12100219726562,0.0,103.12100219726562
2021-01-01,103.25,103.22599792480469,103.22599792480469,103.22599792480469,0.0,103.22599792480469
2021-01-04,103.24400329589844,102.70999908447266,103.24400329589844,103.23899841308594,0.0,103.23899841308594
2021-01-05,103.18000030517578,102.6719970703125,103.14199829101562,103.125,0.0,103.125
2021-01-06,103.43099975585938,102.58999633789062,102.69999694824219,102.6780014038086,0.0,102.6780014038086
2021-01-07,103.95099639892578,102.95600128173828,103.02799987792969,103.02400207519531,0.0,103.02400207519531
2021-01-08,104.0780029296875,103.61699676513672,103.79499816894531,103.79000091552734,0.0,103.79000091552734
2021-01-11,104.38899993896484,104.03700256347656,104.072998046875,104.09100341796875,0.0,104.09100341796875
2021-01-12,104.31900024414062,104.08999633789062,104.13200378417969,104.12799835205078,0.0,104.12799835205078
2021-01-13,103.98799896240234,103.54000091552734,103.74800109863281,103.75199890136719,0.0,103.75199890136719
2021-01-14,104.18800354003906,103.64199829101562,103.84500122070312,103.83699798583984,0.0,103.83699798583984
2021-01-15,103.88500213623047,103.62000274658203,103.83699798583984,103.8280029296875,0.0,103.8280029296875
2021-01-18,103.9229965209961,103.63899993896484,103.91200256347656,103.90799713134766,0.0,103.90799713134766
2021-01-19,104.08200073242188,103.6500015258789,103.69599914550781,103.7030029296875,0.0,103.7030029296875
2021-01-20,103.91799926757812,103.46299743652344,103.89800262451172,103.89700317382812,0.0,103.89700317382812
2021-01-21,103.65899658203125,103.32599639892578,103.55699920654297,103.55500030517578,0.0,103.55500030517578
2021-01-22,103.88200378417969,103.49500274658203,103.51200103759766,103.50599670410156,0.0,103.50599670410156
2021-01-25,103.93099975585938,103.677001953125,103.78700256347656,103.7770004272461,0.0,103.7770004272461
2021-01-26,103.8270034790039,103.55500030517578,103.76200103759766,103.76000213623047,0.0,103.76000213623047
2021-01-27,104.16799926757812,103.59300231933594,103.60299682617188,103.60299682617188,0.0,103.60299682617188
2021-01-28,104.4520034790039,104.13600158691406,104.13600158691406,104.14299774169922,0.0,104.14299774169922
2021-01-29,104.93499755859375,104.28900146484375,104.31199645996094,104.29100036621094,0.0,104.29100036621094
2021-02-01,104.98999786376953,104.6240005493164,104.71900177001953,104.68599700927734,0.0,104.68599700927734
2021-02-02,105.16200256347656,104.822998046875,104.87799835205078,104.88099670410156,0.0,104.88099670410156
2021-02-03,105.09700012207031,104.92400360107422,105.02200317382812,105.02799987792969,0.0,105.02799987792969
2021-02-04,105.49099731445312,104.9729995727539,104.99500274658203,104.99500274658203,0.0,104.99500274658203
2021-02-05,105.76300048828125,105.33100128173828,105.56800079345703,105.5719985961914,0.0,105.5719985961914
2021-02-08,105.66600036621094,105.15799713134766,105.39700317382812,105.4000015258789,0.0,105.4000015258789
2021-02-09,105.22699737548828,104.51200103759766,105.22699737548828,105.20999908447266,0.0,105.20999908447266
2021-02-10,104.83699798583984,104.41799926757812,104.58200073242188,104.57499694824219,0.0,104.57499694824219
2021-02-11,104.77999877929688,104.552001953125,104.61900329589844,104.61499786376953,0.0,104.61499786376953
2021-02-12,105.16999816894531,104.72000122070312,104.75499725341797,104.74099731445312,0.0,104.74099731445312
2021-02-15,105.40499877929688,104.98300170898438,105.06099700927734,105.05899810791016,0.0,105.05899810791016
2021-02-16,105.86799621582031,105.1989974975586,105.38500213623047,105.38700103759766,0.0,105.38700103759766
2021-02-17,106.20500183105469,105.81999969482422,106.12899780273438,106.10299682617188,0.0,106.10299682617188
2021-02-18,105.91799926757812,105.5989990234375,105.85600280761719,105.86100006103516,0.0,105.86100006103516
2021-02-19,105.72699737548828,105.25,105.66799926757812,105.6520004272461,0.0,105.6520004272461
2021-02-22,105.83599853515625,105.0,105.54299926757812,105.51399993896484,0.0,105.51399993896484
2021-02-23,105.41100311279297,104.9000015258789,105.01200103759766,104.98400115966797,0.0,104.98400115966797
2021-02-24,106.09400177001953,105.26799774169922,105.28700256347656,105.28299713134766,0.0,105.28299713134766
2021-02-25,106.28600311279297,105.8550033569336,105.94599914550781,105.94400024414062,0.0,105.94400024414062
2021-02-26,106.68199920654297,105.85700225830078,106.38999938964844,106.37899780273438,0.0,106.37899780273438
2021-03-01,106.77300262451172,106.3759994506836,106.4739990234375,106.50299835205078,0.0,106.50299835205078
